# 641947 non-edge tracers in default, 14312 voids
# VoidID CoreParticle CoreDens Zone#Parts Void#Zones Void#Parts VoidVol(Mpc/h^3) VoidDensRatio
80346 637719 0.313816 22 1 22 8917878.301092 1.736528
2922 75495 0.313841 170 1 170 27322449.989143 1.585522
76963 615753 0.313917 59 1 59 6844135.196193 1.091183
8604 145547 0.313965 67 1 67 10523960.650968 1.449846
45376 441747 0.314099 87 1 87 13727262.854011 1.171613
35950 400218 0.314132 13 1 13 6209976.323553 1.363622
102374 792862 0.314164 63 1 63 11170237.852104 1.379162
45505 442222 0.314180 109 1 109 14209297.223003 1.098983
62754 506633 0.314210 17 1 17 18020262.750647 1.269691
73776 592573 0.314216 174 1 174 28345386.906051 1.153440
1211 35094 0.314218 117 1 117 17082044.163259 1.141304
67623 532022 0.314221 80 1 80 12936766.366494 1.501724
543 14123 0.314222 23 1 23 5536478.854347 1.296372
64855 515719 0.314255 105 1 105 17586588.120113 1.226057
94534 734275 0.314315 65 1 65 9515034.988014 1.502225
14666 212781 0.314341 124 1 124 19655074.300601 1.405781
1521 44472 0.314343 101 1 101 16263530.576193 1.327712
16693 233803 0.314387 59 1 59 8426092.661818 1.302388
38304 412396 0.314431 47 1 47 13750744.143607 1.396682
58468 490559 0.314470 154 1 154 23450137.451620 1.310717
26885 343867 0.314473 38 1 38 8710345.165142 1.811502
941 26091 0.314510 71 1 71 13411436.354065 1.019486
104812 817953 0.314522 79 1 79 12921413.839645 1.118895
29416 364115 0.314557 175 1 175 28355518.564210 1.313972
97828 756953 0.314580 80 1 80 12047796.291136 1.298378
97054 751189 0.314608 59 1 59 11028623.591708 1.228818
100131 773977 0.314644 60 1 60 9599659.572654 1.329074
69624 551883 0.314700 188 1 188 27910969.527623 1.195946
17932 246606 0.314767 131 1 131 27513581.376705 1.446228
73517 590345 0.314828 67 1 67 10979057.789316 1.250110
25045 323902 0.314851 113 1 113 18506627.411970 1.135930
98128 759183 0.314899 78 1 78 20633590.566787 1.282071
723 19182 0.314983 58 1 58 11414940.832883 1.558200
92140 718369 0.314986 77 1 77 11957866.106858 1.194429
7227 130380 0.314993 107 1 107 15915695.608165 1.272608
7562 133980 0.315013 40 1 40 6336585.994828 1.063942
15345 219770 0.315034 135 1 135 22411462.211628 1.373574
64171 512695 0.315110 135 1 135 20673161.722766 1.479852
11120 174078 0.315134 52 1 52 8475205.964886 1.238298
74707 600004 0.315153 82 1 82 13327646.459412 1.443707
69602 551674 0.315194 63 1 63 18218758.519630 1.651455
88745 695390 0.315243 44 1 44 6138050.564550 1.476929
101111 781694 0.315259 137 1 137 22095469.855357 1.620730
29797 366761 0.315313 80 1 80 17482086.015389 1.283942
74326 597014 0.315349 69 1 69 12908740.253015 1.901838
100322 775496 0.315387 91 1 91 15152017.367406 1.225448
1803 52585 0.315401 111 1 111 17720859.632522 1.499732
47255 448211 0.315429 72 1 72 10469136.121378 1.177573
23611 306587 0.315434 51 1 51 8076350.346043 1.215254
25679 331199 0.315436 99 1 99 17086879.235712 1.154771
11850 182156 0.315459 133 1 133 19558751.436637 1.118334
94208 732101 0.315485 66 1 66 9900324.641083 1.202567
30465 371134 0.315487 81 1 81 10586556.991649 1.279746
871 23928 0.315497 123 1 123 27230832.397029 1.276430
84495 665992 0.315516 51 1 51 8146493.149544 1.140627
16137 227749 0.315534 39 1 39 5810024.610731 1.244082
28337 356558 0.315581 5 1 5 9709157.197798 1.186917
50933 461387 0.315640 64 1 64 8835227.767285 1.114050
11111 173967 0.315651 149 1 149 23694577.225621 1.400723
22303 291474 0.315673 129 1 129 19166194.752599 1.208772
103838 806758 0.315713 99 1 99 17711182.276472 1.404118
22354 292077 0.315750 8 1 8 9746613.685625 1.018359
2190 61387 0.315772 111 1 111 20031874.633692 1.284966
25020 323643 0.315798 80 1 80 10464122.573097 1.590962
93384 726748 0.315798 75 1 75 12024480.857865 1.201374
25501 329345 0.315810 86 1 86 12367659.229270 1.440933
66785 526179 0.315812 96 1 96 12953169.917667 1.288415
93781 729414 0.315827 146 1 146 21825899.242433 1.536360
2768 73023 0.315865 165 1 165 29745052.044604 1.202932
37779 409596 0.315867 86 1 86 11976822.403219 1.252961
104963 820271 0.315881 77 1 77 11827495.823676 1.431830
69161 546454 0.315899 129 1 129 20731229.464640 1.493159
13222 197228 0.315901 184 1 184 29012562.004230 1.168363
1627 47992 0.315949 85 1 85 14523683.296816 1.184263
9181 152740 0.315976 48 1 48 7440204.803067 1.412947
17226 239386 0.316003 60 1 60 9459691.256013 1.216199
28617 358684 0.316028 57 1 57 7039039.815166 1.196594
67671 532392 0.316069 141 1 141 16142019.184150 1.328920
92913 723412 0.316101 96 1 96 14798056.532041 1.445833
17825 245562 0.316108 49 1 49 7885905.820003 1.251156
75394 604987 0.316132 45 1 45 7548901.991160 1.272716
2569 69351 0.316138 111 1 111 16279551.936703 1.373879
87104 683995 0.316201 67 1 67 9835537.915232 1.377217
66596 525149 0.316221 83 1 83 9693070.936987 1.283559
12664 191334 0.316265 37 1 37 5255426.296438 1.289857
22508 293782 0.316293 51 1 51 8948603.185437 1.468921
72701 582943 0.316337 98 1 98 16766603.459549 1.457069
13056 195386 0.316350 80 1 80 11983108.718522 1.296750
101240 782960 0.316351 63 1 63 14648387.423130 1.594367
58893 492052 0.316394 70 1 70 7511770.004840 1.728960
1607 47449 0.316511 221 1 221 39836904.686202 1.439303
77918 621659 0.316514 60 1 60 10448733.990525 1.173046
767 20721 0.316519 43 1 43 5933995.003082 1.321900
64922 516049 0.316555 49 1 49 5271308.842414 1.397021
6564 122797 0.316697 101 1 101 17089778.115840 1.139327
72038 576640 0.316744 53 1 53 4825052.567344 1.774482
70472 560596 0.316775 117 1 117 18723286.251408 1.541188
59799 495399 0.316783 143 1 143 25446200.304127 1.379971
1508 44008 0.316809 115 1 115 19473876.264722 1.577946
82031 649786 0.316812 158 1 158 25770088.863733 1.409729
10809 170793 0.316812 12 1 12 8964157.624334 1.108708
10378 166102 0.316842 148 1 148 28510504.089477 1.287637
15367 219984 0.316845 42 1 42 6330182.498425 1.010830
106558 841580 0.316890 165 1 165 28161466.663086 1.215755
102800 796521 0.316891 54 1 54 11231411.794513 1.493111
44713 439240 0.316902 73 1 73 8971467.922170 1.456415
77829 621232 0.316906 58 1 58 6822404.411947 1.389476
98117 759130 0.316916 104 1 104 17529767.906255 1.305503
23049 300366 0.316945 150 1 150 22575425.611919 1.309857
107200 850186 0.316956 50 1 50 10956979.067344 1.158681
41285 425977 0.316974 35 1 35 10893652.598273 1.080771
24096 312499 0.316983 80 1 80 9543394.616931 1.350714
1286 37295 0.317027 91 1 91 14510865.487293 1.504372
873 23936 0.317043 95 1 95 18578198.022102 1.423874
82290 651457 0.317044 72 1 72 11822134.337668 1.536854
100348 775693 0.317045 132 1 132 21433991.561409 1.362239
1563 45883 0.317104 76 1 76 12240240.107015 1.271723
100207 774592 0.317110 47 1 47 7019055.930699 1.215943
7471 133038 0.317130 64 1 64 10033346.822691 1.073799
51544 463637 0.317175 98 1 98 21388741.629058 1.081966
36285 401894 0.317184 72 1 72 8624364.885318 1.619776
72521 581211 0.317200 93 1 93 14135141.417533 1.275763
25946 334314 0.317217 88 1 88 13111724.959509 1.410783
898 24987 0.317226 51 1 51 9245882.621477 1.335880
69677 552586 0.317284 63 1 63 10040242.479713 1.251106
69870 554804 0.317284 58 1 58 7823158.045286 1.127762
90247 705617 0.317294 125 1 125 22817936.404739 1.302961
13964 205383 0.317297 84 1 84 17164211.550378 1.340942
18340 251154 0.317434 49 1 49 12877535.827554 1.096694
9871 160898 0.317443 83 1 83 14036743.546711 1.344243
87388 685927 0.317488 66 1 66 10001780.037215 1.430801
47297 448353 0.317525 65 1 65 17104934.138998 1.332099
825 22442 0.317541 41 1 41 6726687.284130 1.039267
2872 74711 0.317542 85 1 85 14722867.730107 1.339019
85472 672817 0.317549 51 1 51 20803178.659863 1.283032
102339 792545 0.317572 73 1 73 12715324.735401 1.446267
2811 73724 0.317606 142 1 142 24379798.213157 1.435354
26070 335545 0.317608 36 1 36 18209744.588882 1.319914
89223 698632 0.317623 80 1 80 11407241.133239 1.398527
1156 33486 0.317642 84 1 84 14121324.864484 1.082597
93942 730395 0.317659 91 1 91 13812799.648443 1.382802
48822 453597 0.317738 19 1 19 8313223.826574 1.139819
76301 611022 0.317740 101 1 101 18174626.314692 1.284737
46607 445959 0.317771 10 1 10 6342574.850416 1.343174
21732 285320 0.317826 93 1 93 15615951.763458 1.184267
13748 202890 0.317837 71 1 71 10524126.507294 1.348021
23444 304518 0.317876 63 1 63 11800535.156811 1.389127
24761 320215 0.317881 13 1 13 18148918.584201 1.051185
71989 575950 0.317900 62 1 62 11530984.374535 1.359923
33871 389197 0.317910 82 1 82 14653916.568250 1.189639
51161 462221 0.317912 86 1 86 13070929.711734 1.322760
25868 333350 0.317942 143 1 143 26932182.843515 1.312504
51028 461759 0.317954 12 1 12 8613540.957276 1.109435
806 21873 0.317980 86 1 86 16696177.618622 1.578546
52563 467372 0.318002 59 1 59 10984687.890461 1.156160
1918 55221 0.318025 66 1 66 14384670.456833 1.365790
88144 691136 0.318064 13 1 13 9361518.733460 1.705858
11615 179669 0.318070 21 1 21 4394768.977557 1.045598
78543 625708 0.318083 90 1 90 15565147.446981 1.097753
14704 213187 0.318110 107 1 107 14996011.465179 1.208917
71491 571247 0.318141 63 1 63 6894950.329386 1.266108
868 23875 0.318143 121 1 121 19569063.373412 1.513313
27057 345621 0.318227 152 1 152 28987611.443922 1.583836
13228 197312 0.318251 113 1 113 20583707.474032 1.334628
105238 824011 0.318260 34 1 34 7417015.564827 1.508668
13520 200476 0.318306 43 1 43 15850501.452643 1.399498
101299 783455 0.318392 66 1 66 9478851.267209 1.156944
7035 128233 0.318400 68 1 68 12295140.353623 1.452426
83551 659828 0.318418 72 1 72 9935915.245245 1.233423
5518 110841 0.318439 91 1 91 12272407.220279 1.212723
784 21183 0.318439 132 1 132 21168729.607382 1.301723
20429 271593 0.318490 13 1 13 3085886.741130 1.334654
5604 111725 0.318506 17 1 17 7375866.970966 1.581343
84090 663278 0.318511 104 1 104 17690540.375061 1.159616
106024 834482 0.318519 113 1 113 17777912.405793 1.208182
44067 436895 0.318541 74 1 74 11414270.196435 1.358971
67918 534266 0.318566 75 1 75 11167849.160456 1.311799
11852 182161 0.318578 78 1 78 10368237.786167 1.407144
39299 417075 0.318585 85 1 85 17345220.293711 1.382255
22940 298975 0.318661 117 1 117 19342885.823105 1.399594
83547 659794 0.318663 159 1 159 26726520.999588 1.266366
97801 756748 0.318673 42 1 42 7132034.735898 1.137151
14305 209047 0.318676 43 1 43 6113078.370808 1.150585
20545 272842 0.318710 72 1 72 10262421.450340 1.166964
36440 402694 0.318736 11 1 11 11364156.347053 1.070328
94144 731776 0.318754 72 1 72 10338953.327956 1.375099
70170 557839 0.318754 53 1 53 10317089.137536 1.090614
24090 312417 0.318770 78 1 78 14047407.026785 1.457000
83318 658095 0.318772 103 1 103 10904910.997776 1.184888
101000 780733 0.318870 79 1 79 12866023.235204 1.341543
20580 273284 0.318881 65 1 65 9873376.593722 1.258986
9589 157606 0.318894 67 1 67 8173814.373639 1.431359
85309 671624 0.318899 126 1 126 20497372.045336 1.355979
34464 392293 0.318916 99 1 99 16021252.342786 1.350058
14904 215249 0.318928 66 1 66 9658655.749394 1.205815
24105 312707 0.319043 45 1 45 10796742.026024 1.329745
90987 710620 0.319109 90 1 90 14488961.635578 1.199096
29191 362668 0.319169 63 1 63 8158164.387076 1.242439
6473 121783 0.319206 37 1 37 6183340.158196 1.061736
24214 313833 0.319226 66 1 66 9597937.911882 1.250750
2136 60233 0.319319 93 1 93 13588956.706199 1.172910
3829 89194 0.319324 49 1 49 8333003.996206 1.021622
11434 177783 0.319402 35 1 35 8481211.045550 1.399376
103528 803690 0.319408 60 1 60 9241226.024853 1.206062
52692 467883 0.319416 123 1 123 19923779.576173 1.264194
21694 284819 0.319441 111 1 111 18130584.249061 1.391926
95733 742118 0.319456 72 1 72 10816215.722010 1.351154
9856 160726 0.319512 93 1 93 14789370.708373 1.227979
96 1277 0.319529 65 1 65 13486699.070232 1.130169
42862 432193 0.319537 89 1 89 15860566.407715 1.228554
84364 665139 0.319544 47 1 47 8720049.562985 1.268930
104346 812350 0.319584 41 1 41 6524090.176657 1.205398
70282 558993 0.319588 5 1 5 2713733.990732 1.027435
4735 101395 0.319657 79 1 79 12833758.771488 1.406861
105910 833000 0.319779 142 1 142 31803130.740651 1.275701
81317 644450 0.319831 9 1 9 4719007.277676 1.012688
19874 266389 0.319836 30 1 30 4777340.029113 1.125259
8062 139567 0.319866 114 1 114 15955739.094116 1.224573
82010 649592 0.319926 165 1 165 27149833.215335 1.221801
107242 850590 0.319990 58 1 58 11241671.450489 1.628165
23594 306372 0.320003 44 1 44 4797161.662826 1.294776
379 9211 0.320005 40 1 40 8201858.514980 1.094532
27854 352716 0.320050 12 1 12 7723307.128828 1.653282
23786 308690 0.320102 114 1 114 13547898.251646 1.427637
2141 60327 0.320106 79 1 79 12372766.522432 1.270429
52740 468072 0.320161 76 1 76 16269962.917175 1.482230
64354 513497 0.320173 34 1 34 4104549.252078 1.184595
90490 707176 0.320176 86 1 86 10533295.477650 1.405419
74256 596515 0.320215 134 1 134 19409949.467863 1.243440
34617 393085 0.320230 23 1 23 3993194.757200 1.235889
94009 730921 0.320265 32 1 32 5232411.928454 1.193291
11259 175808 0.320279 52 1 52 8060413.716482 1.026977
20073 268081 0.320297 47 1 47 7782332.150146 1.379402
25401 328311 0.320303 85 1 85 16188125.439921 1.165353
5371 109094 0.320326 67 1 67 10813917.169670 1.185776
102762 796052 0.320341 147 1 147 26155921.155433 1.167843
27061 345661 0.320383 55 1 55 11088429.219429 1.281718
11178 174657 0.320404 56 1 56 6662630.686668 1.241628
22784 296873 0.320409 106 1 106 22084490.887707 1.486343
106884 845843 0.320484 74 1 74 15888832.291752 1.582270
74384 597442 0.320516 52 1 52 5671473.284003 1.547324
16900 236056 0.320581 66 1 66 10314545.406279 1.311906
12157 185840 0.320584 113 1 113 18824368.470806 1.190564
34887 394540 0.320588 61 1 61 7819040.481721 1.377220
16113 227509 0.320600 47 1 47 24595735.938135 1.642824
67467 530782 0.320614 36 1 36 5469938.017572 1.066872
107096 848735 0.320640 124 1 124 27042134.770768 1.397634
28235 355827 0.320666 51 1 51 8249091.512095 1.342307
20631 273901 0.320723 90 1 90 13086940.255527 1.352103
1312 38061 0.320728 81 1 81 18333974.582439 1.071075
21951 287661 0.320879 110 1 110 20029657.206729 1.378329
99895 772209 0.320935 83 1 83 10702497.774491 1.330895
70599 561959 0.321005 75 1 75 10265742.182428 1.242822
104543 814616 0.321085 44 1 44 8010815.463939 1.457210
4460 97696 0.321086 85 1 85 14730262.758892 1.527744
94725 735559 0.321087 36 1 36 17706276.895360 1.158720
71068 567020 0.321090 91 1 91 13612629.091127 1.099446
44408 438098 0.321116 23 1 23 3903241.136702 1.617959
85418 672474 0.321148 45 1 45 6918921.976815 1.189980
13238 197395 0.321216 96 1 96 10617229.595195 1.482224
22206 290332 0.321221 67 1 67 11105964.920305 1.131323
72026 576540 0.321231 85 1 85 13886045.046908 1.012624
87769 688501 0.321288 136 1 136 21615478.043072 1.376072
266 5419 0.321313 68 1 68 13587310.762445 1.439094
14643 212510 0.321368 148 1 148 20791730.967814 1.252408
15278 219112 0.321370 121 1 121 18651895.919891 1.246795
83295 657939 0.321381 90 1 90 13029222.254167 1.334891
62769 506703 0.321398 64 1 64 7483412.178710 1.702043
14513 211230 0.321423 89 1 89 12834427.605149 1.157291
88077 690664 0.321439 117 1 117 17539706.666297 1.271563
71428 570548 0.321453 101 1 101 22664284.941224 1.378097
42893 432314 0.321460 25 1 25 4081159.904575 1.477328
3100 78262 0.321467 174 1 174 32898413.465735 1.249274
21967 287805 0.321499 67 1 67 9312562.272786 1.458697
99890 772180 0.321532 151 1 151 24456434.652369 1.189674
24859 321580 0.321579 41 1 41 4689782.311408 1.133370
88877 696281 0.321605 54 1 54 8921175.596959 1.405095
98578 762568 0.321609 40 1 40 6395282.909067 1.036364
89691 702038 0.321646 53 1 53 7865267.524165 1.154136
32428 381807 0.321662 40 1 40 6977027.577198 1.302784
22428 292801 0.321669 110 1 110 16822442.957742 1.301516
76216 610364 0.321678 66 1 66 8291907.683143 1.351062
7601 134492 0.321683 93 1 93 13061232.525036 1.213550
56321 482298 0.321720 104 1 104 16301527.899865 1.142801
103543 803854 0.321726 146 1 146 26930452.168812 1.276804
29425 364158 0.321773 68 1 68 11454259.598802 1.328274
79108 629582 0.321818 54 1 54 7996708.662319 1.315326
26893 343916 0.321837 72 1 72 11104724.603434 1.413737
1381 40177 0.321891 81 1 81 18717192.834223 1.389468
93589 728087 0.321894 118 1 118 17984691.977133 1.260778
1251 36390 0.321895 41 1 41 6542503.834387 1.205418
69291 547936 0.321920 63 1 63 9150096.987786 1.032526
7696 135482 0.321939 181 1 181 26287867.073710 1.316577
906 25206 0.321952 60 1 60 10788853.033835 1.126555
19446 262365 0.321971 112 1 112 16922495.786249 1.326752
99340 768095 0.321972 103 1 103 21050719.226041 1.158830
367 8706 0.321985 57 1 57 10834441.889981 1.365327
71610 572278 0.321985 111 1 111 16261653.875812 1.194818
96871 749880 0.322010 58 1 58 10978601.684420 1.518453
2441 66819 0.322056 145 1 145 26147718.478453 1.381245
1112 31790 0.322061 100 1 100 15931940.514157 1.265609
86538 679888 0.322068 37 1 37 10533455.925618 1.251184
27721 351491 0.322074 42 1 42 5563616.194255 1.327283
92038 717664 0.322097 96 1 96 15420380.113610 1.096222
1638 48290 0.322103 61 1 61 10205666.136784 1.067604
74694 599896 0.322156 91 1 91 13912077.278906 1.307811
10410 166449 0.322179 79 1 79 17198201.280439 1.381858
3722 87807 0.322186 174 1 174 33051938.734220 1.407699
15720 223603 0.322194 84 1 84 12920571.938513 1.164349
29622 365559 0.322269 77 1 77 10818245.659215 1.373625
9838 160567 0.322293 91 1 91 16178732.924083 1.086650
93969 730574 0.322379 95 1 95 17673806.914022 1.075385
42132 429339 0.322393 96 1 96 16020898.996701 1.083628
66426 524120 0.322410 64 1 64 14161523.390043 1.568362
31670 377975 0.322431 74 1 74 8006535.649620 1.305151
12024 184207 0.322493 137 1 137 20935665.413984 1.419434
15811 224594 0.322505 92 1 92 14612283.024915 1.405649
25980 334667 0.322509 72 1 72 27174387.162690 1.421328
69914 555299 0.322528 77 1 77 11116082.156175 1.599243
105561 828109 0.322571 151 1 151 28317155.274951 1.514401
6610 123264 0.322581 55 1 55 9263048.751192 1.094065
88537 694043 0.322597 101 1 101 12872365.436878 1.135478
22391 292427 0.322601 118 1 118 17780876.186223 1.136006
81789 648001 0.322604 74 1 74 11020148.694020 1.040970
9144 152349 0.322637 14 1 14 7728627.150755 1.187650
9633 158159 0.322640 14 1 14 7639481.178452 1.213118
35254 396412 0.322649 37 1 37 13545482.518206 1.000994
19637 264065 0.322673 81 1 81 12595859.505637 1.267214
106424 839715 0.322692 91 1 91 14770212.499964 1.536246
107103 848861 0.322714 180 1 180 34324994.201499 1.441934
847 23267 0.322715 91 1 91 15923139.312176 1.279551
29642 365721 0.322724 102 1 102 18352020.471795 1.448804
81409 645144 0.322726 108 1 108 15731782.576345 1.350116
14255 208533 0.322744 67 1 67 9051518.838349 1.165834
91 1138 0.322752 15 1 15 3763609.941071 1.118881
89132 698047 0.322815 23 1 23 3531169.511680 1.220575
32172 380446 0.322871 108 1 108 21331557.252399 1.323811
88856 696058 0.322895 42 1 42 23988954.175961 1.191458
95656 741651 0.322914 97 1 97 15305174.867517 1.412510
8439 143891 0.322964 74 1 74 12116399.515266 1.103288
21918 287394 0.323036 140 1 140 22232247.240514 1.546219
106342 838727 0.323055 57 1 57 10196742.345345 1.522784
22201 290309 0.323078 48 1 48 6202559.661335 1.370219
81582 646372 0.323113 66 1 66 10820026.811930 1.319304
5172 106726 0.323143 182 1 182 29787832.159930 1.192116
92838 722915 0.323143 41 1 41 6176806.861190 1.611218
3184 79444 0.323147 61 1 61 10712955.736944 1.177178
52837 468424 0.323150 76 1 76 11199219.442242 1.360870
92508 720535 0.323151 126 1 126 22013334.918389 1.144131
68880 543282 0.323261 37 1 37 6627178.897040 1.393792
26943 344481 0.323265 266 1 266 34546304.229203 1.536944
4491 98208 0.323290 66 1 66 12909398.269959 1.191900
3233 79922 0.323309 130 1 130 23308762.961782 1.626954
57227 485831 0.323356 39 1 39 5864596.750260 1.270614
2534 68515 0.323377 118 1 118 19617630.432277 1.216956
45067 440528 0.323447 55 1 55 8766449.672899 1.534358
72504 581052 0.323454 141 1 141 22092044.561673 1.416303
24526 317305 0.323458 65 1 65 9822186.481009 1.340398
77305 617961 0.323481 82 1 82 9161645.635859 1.025381
25961 334431 0.323493 57 1 57 8606782.312002 1.410945
17212 239223 0.323531 50 1 50 8222385.038077 1.404275
29273 363184 0.323545 117 1 117 37744807.415516 1.024148
3814 89040 0.323548 99 1 99 15046543.560948 1.481123
11304 176263 0.323552 205 1 205 31767669.937092 1.261710
1820 53068 0.323611 68 1 68 10639515.637574 1.304359
20594 273392 0.323622 62 1 62 43531823.066621 1.098256
7244 130546 0.323630 80 1 80 11496817.971431 1.324406
89771 702516 0.323655 89 1 89 11506922.587799 1.249782
73587 591000 0.323686 42 1 42 8410202.904696 1.774964
106719 843687 0.323705 146 1 146 31906881.083550 1.530256
65987 521607 0.323710 18 1 18 10718369.503750 1.344186
12028 184221 0.323726 61 1 61 12399844.370396 1.200274
67190 528871 0.323756 64 1 64 39853328.068024 1.095075
104536 814525 0.323759 93 1 93 15999040.214639 1.432145
1753 51129 0.323782 54 1 54 9233674.153673 1.242738
5626 112008 0.323856 95 1 95 18511404.795266 1.324051
85355 671951 0.323878 42 1 42 7916848.841472 1.291281
72453 580618 0.323892 85 1 85 17142904.420878 1.081922
26459 339662 0.323921 12 1 12 11053795.894713 1.353504
15667 223079 0.323952 83 1 83 13846695.633624 1.106955
101440 784680 0.323962 81 1 81 12536387.393354 1.317644
21608 284084 0.324030 91 1 91 12270658.517714 1.233738
12776 192367 0.324045 42 1 42 6121937.261946 1.204097
36295 401938 0.324088 75 1 75 11998809.183098 1.357972
76587 612983 0.324091 82 1 82 13247355.772675 1.416855
27374 348564 0.324110 36 1 36 4222712.870242 1.281038
16616 233080 0.324187 46 1 46 7071024.847029 1.287846
4237 94576 0.324191 34 1 34 5810248.156213 1.220796
98174 759494 0.324194 39 1 39 5577578.772982 1.321406
24745 319988 0.324264 85 1 85 11218018.896209 1.034821
20575 273209 0.324286 26 1 26 4252956.410685 1.291010
32799 383755 0.324338 14 1 14 18039543.548515 1.220776
104804 817867 0.324338 127 1 127 30038834.075514 1.175898
65348 518173 0.324343 55 1 55 30296307.993376 1.409059
26767 342853 0.324384 71 1 71 27038060.474071 1.229771
6272 119422 0.324387 148 1 148 23947670.373139 1.377477
7747 136008 0.324429 61 1 61 10252295.200539 1.420136
22461 293215 0.324454 43 1 43 9605253.618076 1.307567
18643 254254 0.324461 32 1 32 13518693.116025 1.072942
52370 466715 0.324492 68 1 68 11756473.260533 1.313630
1431 41933 0.324535 77 1 77 14317832.160343 1.502560
103779 806160 0.324599 77 1 77 11773718.712839 1.238128
2945 75770 0.324681 114 1 114 19825455.619583 1.440341
13102 195914 0.324697 40 1 40 7289596.442571 1.583816
94860 736392 0.324728 171 1 171 21668516.011588 1.252057
33394 386802 0.324763 62 1 62 10522806.867833 1.068388
3423 83057 0.324769 167 1 167 26635606.494073 1.129355
68093 535678 0.324786 74 1 74 11039079.751375 1.242982
77864 621389 0.324804 71 1 71 10572219.433402 1.191730
59586 494660 0.324818 75 1 75 7363793.712123 1.439659
97147 751904 0.324923 98 1 98 15460661.567332 1.091050
90268 705841 0.324927 133 1 133 19055323.404409 1.169706
102414 793183 0.324967 138 1 138 25683356.822084 1.015636
65538 519190 0.324989 132 1 132 20602546.589293 1.210839
19007 258075 0.325011 21 1 21 3596087.840921 1.258274
3852 89462 0.325075 134 1 134 21268189.319246 1.225666
101958 789124 0.325076 55 1 55 9013130.310083 1.015296
19397 261761 0.325094 50 1 50 9508539.549518 1.222153
104000 808557 0.325160 57 1 57 9325641.486300 1.494929
81897 648807 0.325196 43 1 43 6459575.671514 1.057616
3567 85315 0.325223 120 1 120 23406041.302405 1.167080
6949 127282 0.325238 41 1 41 20501951.122155 1.165160
68223 536923 0.325257 81 1 81 11208617.366439 1.267805
20488 272208 0.325287 41 1 41 7336104.719654 1.251022
8205 141246 0.325318 53 1 53 8405142.483975 1.062996
77085 616522 0.325329 113 1 113 16654868.576794 1.364682
75978 608895 0.325343 80 1 80 12699678.354410 1.267769
7406 132313 0.325348 69 1 69 10625738.745821 1.340392
85877 675620 0.325405 57 1 57 22579409.769309 1.620007
70676 562829 0.325513 83 1 83 13354300.652632 1.274894
4849 102627 0.325524 112 1 112 18379134.375483 1.292569
67406 530329 0.325548 62 1 62 18617354.537268 1.558750
11279 176021 0.325602 75 1 75 10877281.497250 1.007035
9879 160995 0.325665 103 1 103 17212246.787329 1.052737
42514 430845 0.325692 60 1 60 7887636.494707 1.619976
86595 680259 0.325704 138 1 138 21185549.602157 1.139756
21447 282330 0.325731 63 1 63 8522278.514034 1.001646
97125 751699 0.325731 60 1 60 9788130.047860 1.300565
971 27021 0.325781 44 1 44 7789186.343087 1.291173
14510 211205 0.325801 65 1 65 10350568.679117 1.485776
27651 350970 0.325809 113 1 113 21808610.523260 1.226675
1854 53898 0.325833 55 1 55 8892228.259758 1.169794
904 25159 0.325896 53 1 53 8459433.388865 1.161597
52775 468216 0.325906 195 1 195 35892444.646980 1.538182
380 9244 0.325916 64 1 64 13840741.030973 1.190369
4047 92236 0.325989 55 1 55 11810095.331762 1.558613
70794 564198 0.326076 75 1 75 8439748.766899 1.115875
8004 138757 0.326078 61 1 61 10188188.125065 1.377485
92136 718331 0.326104 57 1 57 8840277.371290 1.167797
22731 296405 0.326107 66 1 66 28931310.432476 1.668587
106944 846656 0.326115 119 1 119 25450166.433656 1.255671
98676 763239 0.326223 108 1 108 22478976.552924 1.326351
5489 110565 0.326232 110 1 110 19319738.048946 1.332830
69532 550896 0.326254 85 1 85 12209120.412504 1.045765
91724 715641 0.326271 106 1 106 16139994.655304 1.207216
104838 818281 0.326274 131 1 131 25852818.720130 1.689488
104423 813226 0.326286 74 1 74 13875204.893791 1.463726
78715 626869 0.326307 39 1 39 5046355.383903 1.258060
79597 632638 0.326355 131 1 131 20819818.376022 1.200263
1807 52680 0.326356 98 1 98 15696161.324818 1.208090
69748 553405 0.326366 37 1 37 11824737.560867 1.097976
101149 782056 0.326378 113 1 113 18013889.901609 1.342136
68361 538313 0.326410 80 1 80 8391416.070233 1.584385
19502 262874 0.326420 41 1 41 6588096.296106 1.211633
24041 311860 0.326444 77 1 77 9624352.334543 1.274384
21634 284297 0.326508 49 1 49 9125234.763999 1.293455
1143 32972 0.326512 52 1 52 9174119.113227 1.398001
22905 298553 0.326539 76 1 76 13657835.756611 1.401947
28742 359528 0.326605 54 1 54 5620167.792976 1.523027
13092 195810 0.326643 110 1 110 17808927.538708 1.281303
10395 166302 0.326682 108 1 108 12210425.629676 1.585298
93344 726442 0.326690 48 1 48 7024628.342687 1.673891
74909 601529 0.326692 27 1 27 2585938.086171 1.434068
92295 719282 0.326694 46 1 46 6944056.421311 1.359695
1931 55550 0.326710 66 1 66 15410107.838130 1.147229
4501 98367 0.326763 94 1 94 13168990.461546 1.388221
1290 37349 0.326777 64 1 64 11222662.873329 1.292457
28469 357549 0.326829 100 1 100 15870151.821672 1.136941
25294 326875 0.326850 69 1 69 9895001.013584 1.378553
94479 733891 0.326855 133 1 133 20464345.003078 1.356932
