# 12629 voids from default
# VoidID RA(deg) Dec(deg) redshift R_eff(Mpc/h) delta_min delta_avg lambda_v DensRatio Theta_eff(deg) EdgeFlag
80836 25.510733 -45.364 1.325 149.3265 -0.620 -0.153422 -62.352016 1.023415 3.057891 0
12275 208.221558 7.193 0.969 95.9330 -0.620 -0.247929 -59.250018 1.264868 2.446820 0
29365 227.924501 60.837 0.867 88.4277 -0.620 -0.251497 -54.505330 1.265721 2.452281 0
37930 258.606500 63.524 1.269 120.0822 -0.620 -0.182925 -57.233003 1.025716 2.530883 0
95649 40.218247 -7.266 1.610 145.8108 -0.620 -0.119763 -47.301017 1.161320 2.636734 0
86075 329.533760 -15.356 1.024 140.9975 -0.620 -0.138068 -52.377851 1.266310 3.453077 0
2450 174.745261 16.886 1.327 128.5082 -0.620 -0.146885 -49.853328 1.370308 2.628875 0
1054 158.207944 -8.129 1.701 121.3321 -0.620 -0.115083 -36.456971 1.003426 2.122824 0
104511 9.319820 -27.154 1.761 103.1736 -0.620 -0.182791 -47.669041 1.309052 1.767956 0
104631 349.953455 13.619 1.504 151.1895 -0.620 -0.184410 -76.069281 1.210277 2.851783 0
78890 54.876970 -7.474 1.353 118.6645 -0.620 -0.202316 -62.404229 1.225271 2.396701 0
58445 278.838040 43.946 1.812 127.4157 -0.620 -0.156565 -52.597165 1.177060 2.147599 1
67172 62.712894 -32.342 0.870 111.1437 -0.620 -0.075621 -21.562783 1.375313 3.074329 0
24051 168.814575 65.396 1.323 128.7383 -0.620 -0.224113 -76.228279 1.007569 2.638966 0
97911 337.412710 21.636 1.414 134.1642 -0.620 -0.238624 -85.285945 1.085598 2.632389 1
8114 140.145488 29.846 1.695 109.9158 -0.620 -0.231124 -65.030510 1.008487 1.926962 0
276 184.835449 -1.088 1.892 109.2649 -0.620 -0.151284 -42.264025 1.054048 1.796421 0
99983 22.005124 -31.224 1.714 120.1008 -0.620 -0.239017 -74.796874 1.008370 2.091756 0
28689 113.038688 57.872 1.920 113.1753 -0.619 -0.131532 -38.329395 1.079220 1.845516 0
15265 212.956457 -14.406 0.921 160.5131 -0.619 -0.115328 -51.114689 1.265233 4.251192 1
81558 31.655460 -9.216 0.892 91.3267 -0.619 -0.345652 -77.867443 1.026253 2.477825 0
40267 258.996493 75.504 1.449 129.7995 -0.619 -0.143191 -49.186271 1.128289 2.506921 0
35265 120.300772 77.495 1.987 137.0303 -0.619 -0.217395 -79.694773 1.239087 2.191475 1
82927 32.109854 27.526 1.104 129.5798 -0.619 -0.215646 -73.924300 1.188824 3.006414 1
105276 335.566849 -18.131 1.890 125.0399 -0.619 -0.147412 -48.416185 1.184845 2.056799 1
105191 1.228679 -17.043 1.637 117.5812 -0.619 -0.142129 -43.359818 1.010898 2.105153 0
29482 253.047466 39.739 1.659 113.4140 -0.619 -0.219840 -64.225401 1.060853 2.013871 0
18425 178.901709 38.358 0.856 115.0555 -0.619 -0.237574 -70.613530 1.062827 3.223105 0
103017 1.537461 -30.195 1.669 86.6554 -0.619 -0.315371 -66.707806 1.004289 1.533327 0
46980 273.059502 62.384 1.495 143.2171 -0.619 -0.153117 -59.185747 1.038084 2.711797 0
107072 5.239363 5.044 1.881 143.9103 -0.619 -0.126336 -49.117715 1.343391 2.373669 1
21776 129.148826 -12.392 0.879 103.0202 -0.619 -0.219160 -57.051656 1.126246 2.828004 0
103753 21.793782 21.133 1.655 152.8775 -0.619 -0.073306 -30.644436 1.257736 2.718294 1
89131 318.969241 -19.006 1.388 183.9233 -0.619 -0.151482 -79.054439 1.168713 3.653127 0
86082 4.870185 -20.177 0.878 100.6300 -0.619 -0.140383 -35.529247 1.275688 2.764965 1
1844 148.995551 -22.611 1.987 127.2392 -0.619 -0.231049 -77.490727 1.246810 2.034817 1
3037 175.223011 -27.345 1.447 148.2937 -0.619 -0.203252 -81.918518 1.051844 2.866862 0
96136 316.545320 -26.271 1.986 133.9637 -0.619 -0.215956 -77.045773 1.365378 2.143108 1
1750 208.573735 5.822 1.733 108.5039 -0.619 -0.212779 -58.947187 1.336423 1.877173 0
71875 326.032385 -65.290 1.796 131.4217 -0.619 -0.176057 -61.383906 1.177065 2.226287 0
89568 47.601801 -27.983 1.957 116.6276 -0.619 -0.167620 -50.639408 1.029487 1.881252 0
104688 23.292364 -9.490 1.642 151.3829 -0.619 -0.136659 -56.458566 1.221209 2.704667 0
16818 156.246591 51.075 1.447 110.1211 -0.619 -0.265083 -74.752796 1.128107 2.129219 0
99965 31.858171 8.049 1.563 130.4784 -0.619 -0.175608 -60.700412 1.282784 2.402725 0
87814 13.349418 -48.555 1.520 92.2697 -0.619 -0.152284 -34.731621 1.096124 1.729301 0
51501 275.291195 51.543 2.019 163.0396 -0.619 -0.155950 -70.426639 1.438624 2.584496 1
66203 66.289457 -48.162 1.227 134.5474 -0.619 -0.219947 -78.880396 1.110320 2.900563 0
41247 260.712613 72.367 1.487 114.8417 -0.619 -0.185007 -54.866459 1.126656 2.181959 0
102303 15.392502 -31.647 1.733 162.2717 -0.619 -0.222921 -100.101965 1.173591 2.807431 0
106856 340.554402 12.925 2.028 103.6060 -0.619 -0.327319 -85.789319 1.219801 1.638323 0
101828 18.056422 -14.252 1.372 110.7090 -0.619 -0.199355 -56.577949 1.010806 2.214934 0
51792 81.504535 -54.277 1.116 141.4529 -0.619 -0.168501 -64.170807 1.297168 3.257344 0
9295 191.318443 42.302 1.420 130.4967 -0.619 -0.210992 -72.943165 1.020831 2.554181 0
3851 169.883048 37.542 1.733 126.6745 -0.619 -0.271955 -90.724548 1.028334 2.191341 0
103285 13.699902 -3.847 1.375 100.2143 -0.619 -0.097895 -24.653422 1.215576 2.002596 0
72641 24.776615 -59.980 1.249 133.7498 -0.619 -0.259793 -92.507846 1.088548 2.849934 0
4987 149.317516 29.488 1.720 68.9160 -0.619 -0.164266 -26.395552 1.013186 1.197617 0
97701 35.379475 4.741 1.470 144.2401 -0.619 -0.198033 -77.204307 1.146904 2.760696 0
83755 19.751104 35.288 1.049 96.0283 -0.619 -0.154234 -36.902714 1.022877 2.310759 0
27727 122.873333 63.649 1.541 130.5485 -0.619 -0.062420 -21.589735 1.212967 2.425403 0
21150 138.094264 25.884 0.867 104.0025 -0.619 -0.188766 -49.702294 1.266075 2.883039 0
81111 355.985289 -58.417 1.684 106.8616 -0.619 -0.284938 -77.506040 1.024973 1.880878 0
102109 26.105682 28.459 1.895 159.7904 -0.619 -0.108843 -47.980156 1.196562 2.624808 0
70340 28.009057 -69.471 2.042 138.2396 -0.619 -0.145254 -53.812885 1.199892 2.177663 1
23904 143.547535 47.299 0.841 110.9672 -0.619 -0.174789 -49.744798 1.086429 3.150074 0
16052 126.128953 23.437 1.522 98.2120 -0.619 -0.137717 -33.852055 1.290115 1.839051 0
859 190.878472 12.974 1.680 99.8207 -0.619 -0.197910 -49.605819 1.032252 1.759265 0
106752 8.664906 0.285 1.780 107.2702 -0.619 -0.100840 -27.555504 1.074309 1.826618 0
67338 68.569974 -48.969 1.727 117.5685 -0.619 -0.168528 -51.406935 1.182639 2.037942 0
3924 174.618923 20.334 1.247 127.8450 -0.619 -0.205792 -69.414490 1.167293 2.726122 0
79159 323.958115 -47.493 1.425 127.1728 -0.619 -0.199093 -66.731284 1.009585 2.482850 0
2359 161.425611 20.297 1.546 154.9862 -0.619 -0.181147 -76.981055 1.429279 2.874297 0
79150 30.939967 -53.168 1.668 96.5015 -0.619 -0.183517 -44.168908 1.111148 1.707900 0
26258 211.990063 68.317 1.502 105.7042 -0.618 -0.180912 -48.570978 1.068402 1.995936 0
3679 209.884429 6.264 1.446 185.2819 -0.618 -0.114862 -60.474801 1.128901 3.583959 0
32087 129.803650 70.453 1.166 112.5528 -0.618 -0.227168 -65.762000 1.279474 2.513059 0
69290 65.967166 -40.527 1.430 108.9383 -0.618 -0.180237 -50.172032 1.154652 2.122192 0
22535 118.623740 38.566 1.791 144.5933 -0.618 -0.273190 -106.817492 1.104116 2.453766 0
40897 95.819110 -48.277 1.527 125.5034 -0.618 -0.168579 -55.614842 1.082897 2.345323 1
79862 12.396277 -55.993 1.532 85.0016 -0.618 -0.126737 -26.194751 1.010444 1.585202 0
105330 3.814502 -32.349 2.036 162.4939 -0.618 -0.262573 -118.101239 1.084469 2.564387 1
38282 103.028958 56.509 1.126 112.9050 -0.618 -0.075728 -22.004527 1.220732 2.583045 0
23871 150.961955 58.929 1.106 105.8445 -0.618 -0.220246 -59.225643 1.090898 2.453213 0
95859 9.926937 -28.546 1.279 157.3995 -0.618 -0.203798 -88.227502 1.199594 3.299950 0
71449 63.793678 -27.942 1.428 118.0847 -0.618 -0.118299 -36.275473 1.310996 2.302358 0
7214 205.700848 10.832 1.141 133.7296 -0.618 -0.218568 -77.814241 1.124536 3.031235 0
96626 12.891280 3.032 1.092 133.6992 -0.618 -0.135726 -48.307765 1.320481 3.126742 0
67734 336.930885 -65.150 0.971 102.6260 -0.618 -0.121741 -31.546088 1.268426 2.613859 0
81294 10.187609 -31.557 0.879 85.7939 -0.618 -0.208898 -43.659818 1.022579 2.353596 0
19950 151.614209 35.893 0.852 87.9942 -0.618 -0.158276 -34.100411 1.055740 2.472667 0
32561 158.007489 75.660 1.074 129.7977 -0.618 -0.260512 -89.484406 1.146175 3.071608 0
30301 239.150600 63.612 1.361 105.7223 -0.618 -0.244865 -65.754776 1.051106 2.126873 0
27730 115.430446 55.945 1.477 122.9364 -0.618 -0.107242 -34.513046 1.358458 2.345847 0
21839 216.275253 62.437 2.031 150.7826 -0.618 -0.082404 -33.882098 1.482674 2.382385 0
1024 183.825085 12.421 1.559 138.6795 -0.618 -0.229507 -85.351387 1.115875 2.557931 0
45567 90.982608 -52.520 1.381 132.4779 -0.618 -0.139417 -49.078268 1.335981 2.639531 0
27077 152.855418 64.364 0.965 85.7893 -0.618 -0.383222 -80.088444 1.117069 2.195606 0
11112 131.159217 -9.932 1.553 128.6245 -0.618 -0.183207 -62.248758 1.333184 2.378808 1
953 182.868099 7.739 1.546 147.1040 -0.618 -0.234603 -93.644696 1.310258 2.727947 0
12737 202.539175 53.496 1.900 145.2408 -0.618 -0.082989 -32.623325 1.328780 2.382287 1
6137 129.405809 4.236 2.058 120.8267 -0.618 -0.270480 -85.257118 1.097723 1.895556 0
12712 124.129860 -0.144 1.768 87.5205 -0.618 -0.254407 -54.457807 1.075410 1.496293 0
73853 22.063491 -56.948 1.244 138.5271 -0.618 -0.246145 -91.418247 1.089083 2.958241 0
15668 152.895904 46.605 1.354 120.8161 -0.618 -0.246451 -77.674956 1.023612 2.438280 0
96373 2.732536 -25.203 1.212 105.8380 -0.618 -0.248232 -66.746354 1.063113 2.301807 0
6346 212.779542 -1.771 1.365 114.3277 -0.618 -0.207787 -61.291484 1.047550 2.295578 0
33024 113.216735 54.515 0.947 110.5173 -0.618 -0.210609 -59.647767 1.056616 2.867666 0
83492 17.311468 -53.091 1.639 102.6914 -0.618 -0.050082 -12.987292 1.206920 1.837243 0
23818 242.262364 34.874 1.552 88.3324 -0.618 -0.247101 -53.483382 1.002706 1.633797 0
6580 140.212317 -9.220 1.493 124.4081 -0.618 -0.160696 -52.459523 1.135474 2.358297 0
85809 345.716000 -24.904 0.930 117.8598 -0.618 -0.199311 -60.977577 1.106375 3.099018 0
2503 154.082175 18.598 1.620 123.5104 -0.618 -0.284344 -92.021301 1.373229 2.224783 0
53938 83.978128 -20.409 1.195 131.2514 -0.618 -0.259000 -90.162116 1.112577 2.881618 0
272 176.148098 5.911 1.849 151.3909 -0.618 -0.212324 -87.724301 1.056211 2.521883 0
3886 168.573679 20.278 1.316 127.1801 -0.618 -0.138672 -46.482909 1.059417 2.616445 0
106714 343.941972 2.719 1.898 115.8573 -0.618 -0.111073 -33.290128 1.162579 1.901441 1
44938 89.650871 -26.174 2.027 112.7145 -0.618 -0.223152 -64.710780 1.387559 1.782830 0
24176 251.302591 25.654 2.042 140.7832 -0.618 -0.034612 -13.106694 1.118295 2.217757 0
25806 242.535731 52.938 2.046 141.8091 -0.618 -0.272068 -103.925589 1.254596 2.231560 0
64123 74.314420 -25.448 1.099 138.6133 -0.618 -0.236695 -87.974068 1.272805 3.226755 0
8865 182.567094 35.555 1.196 141.4763 -0.618 -0.149678 -57.013506 1.245924 3.104652 0
81138 342.930180 -55.518 1.633 116.1110 -0.618 -0.238155 -71.566068 1.064316 2.081802 0
1153 187.535738 -34.381 2.037 163.9878 -0.618 -0.144434 -65.681711 1.284197 2.587217 1
31536 240.227227 58.144 0.986 101.5860 -0.618 -0.257537 -65.923612 1.075169 2.558769 0
102245 335.635217 -4.453 1.530 122.0573 -0.618 -0.096118 -30.667655 1.374639 2.277941 0
24395 201.466231 63.844 1.145 114.5638 -0.618 -0.194953 -57.648232 1.330042 2.591821 0
2045 173.556222 -9.290 1.358 133.9741 -0.618 -0.162118 -57.843920 1.113627 2.699662 0
7989 131.614256 -13.636 1.826 141.0572 -0.618 -0.222567 -84.476369 1.209143 2.366548 0
85538 333.141162 -7.649 0.922 93.1144 -0.617 -0.269328 -62.101516 1.007705 2.464044 0
39167 246.482342 81.099 1.831 122.6167 -0.617 0.000601 0.192781 1.512480 2.054144 0
88907 334.936106 -44.359 1.610 115.1300 -0.617 -0.297211 -88.407849 1.010311 2.081780 0
13478 208.478901 12.046 0.915 119.2741 -0.617 -0.095205 -29.547229 1.319752 3.174394 0
48967 282.723889 81.434 1.408 125.9325 -0.617 -0.109906 -36.407212 1.462469 2.478083 0
10462 138.746433 -15.953 1.365 101.0257 -0.617 -0.057952 -14.736205 1.198940 2.028324 0
21373 131.513974 42.480 1.339 116.2339 -0.617 -0.228966 -68.892139 1.098384 2.363217 0
95613 3.173014 -13.682 1.098 146.7681 -0.617 -0.143587 -57.157452 1.227405 3.420154 0
96122 7.642481 -32.335 1.325 102.2973 -0.617 -0.145379 -37.526617 1.144026 2.095086 0
24607 167.400432 59.437 0.906 111.1683 -0.617 -0.348756 -99.471455 1.062457 2.982299 0
12113 153.275137 43.790 1.518 114.1098 -0.617 -0.259458 -76.358066 1.085417 2.139881 0
485 203.489079 12.418 2.027 122.0126 -0.617 0.029827 9.512520 1.495821 1.930028 0
107276 16.018759 1.093 2.082 95.3212 -0.617 -0.181163 -42.963188 1.350509 1.486122 1
31528 133.035087 69.021 0.979 91.8684 -0.617 -0.235950 -53.532746 1.294702 2.324545 0
26745 182.808669 75.945 1.815 135.5871 -0.617 -0.074223 -26.865753 1.192647 2.282918 0
54510 84.218496 -18.768 1.492 126.1792 -0.617 -0.241556 -80.205133 1.336199 2.392914 0
35673 259.871616 23.860 1.272 144.4126 -0.617 -0.180271 -70.380418 1.026478 3.038973 1
4502 144.028329 3.333 1.507 141.2459 -0.617 -0.150452 -57.196297 1.230450 2.661531 1
103917 335.791970 -8.066 1.571 151.1313 -0.617 -0.135863 -56.017989 1.211708 2.774645 0
66103 47.236687 -70.737 1.627 94.1448 -0.617 -0.315477 -73.709423 1.098311 1.691873 0
76918 57.057995 -22.287 1.515 148.2191 -0.617 -0.203150 -81.827902 1.254622 2.783000 0
2999 169.751672 36.053 1.724 96.9009 -0.617 -0.290658 -70.303283 1.024655 1.681503 0
20966 229.853060 50.625 1.724 112.8538 -0.617 -0.134275 -38.995418 1.147183 1.958392 0
107172 342.978817 1.685 1.979 131.1122 -0.617 -0.215927 -75.072228 1.160879 2.101895 0
23600 114.272061 32.157 1.786 101.4981 -0.617 -0.058935 -15.070368 1.108380 1.724874 0
93746 315.417281 -13.972 1.636 131.4189 -0.617 -0.087669 -30.565866 1.010683 2.353663 0
8376 168.753360 -13.910 0.994 146.9455 -0.617 -0.095417 -38.037789 1.526529 3.678817 0
22059 125.362180 6.137 0.929 106.3072 -0.617 -0.133553 -36.101728 1.251112 2.797439 0
76590 333.270620 -60.552 1.844 133.0204 -0.617 -0.169867 -60.091292 1.054505 2.219497 0
6440 157.075831 26.097 1.351 98.2006 -0.617 -0.098395 -24.183104 1.335167 1.985517 0
72896 309.808830 -40.852 1.234 118.5917 -0.617 -0.190109 -58.596108 1.322664 2.546908 0
2172 170.346335 -1.412 1.322 90.5624 -0.617 -0.169406 -37.780377 1.148071 1.856961 0
1451 169.233687 32.402 1.891 161.4080 -0.617 -0.191763 -85.560761 1.176616 2.654201 0
12234 182.499290 32.385 0.968 92.0227 -0.617 -0.212083 -48.214868 1.075674 2.348481 0
4876 191.947045 -25.958 1.327 152.7869 -0.617 -0.142599 -59.569101 1.079014 3.125410 1
78533 37.402611 -13.124 0.890 94.8969 -0.617 -0.177701 -41.917290 1.031663 2.579779 0
15173 128.582327 12.790 1.407 165.3924 -0.617 -0.150979 -69.364037 1.094783 3.255380 0
75324 65.613187 -2.995 1.897 145.9124 -0.617 -0.283022 -111.874504 1.262011 2.395068 1
76576 55.424127 -30.997 1.620 141.8372 -0.617 -0.220962 -84.423833 1.054770 2.555125 0
1319 171.872528 -14.165 1.503 150.3815 -0.617 -0.123737 -50.714627 1.038711 2.838265 0
809 180.898537 5.682 1.585 137.5787 -0.617 -0.188925 -69.590730 1.055926 2.512503 0
18252 134.401093 3.662 0.997 103.4643 -0.617 -0.098036 -25.652714 1.022252 2.584579 0
17069 125.288881 15.428 1.446 146.9468 -0.617 -0.151548 -60.414449 1.287204 2.841891 0
22899 127.629443 41.272 1.248 119.7689 -0.617 -0.208288 -64.964524 1.263994 2.552453 0
32679 107.736048 59.400 1.849 116.6756 -0.617 -0.196476 -59.386201 1.337390 1.943862 0
49989 87.772987 -35.379 1.436 99.9315 -0.617 -0.191463 -48.053771 1.228125 1.941338 0
28273 175.646232 76.523 1.799 142.7700 -0.617 -0.194806 -75.018133 1.191044 2.416099 0
5742 139.080375 0.224 1.647 115.1564 -0.617 -0.102586 -30.523590 1.196454 2.054225 0
60254 78.561157 -32.677 1.416 95.0244 -0.617 -0.309856 -73.208718 1.075798 1.862835 0
48840 273.086400 70.632 1.503 108.1510 -0.617 -0.140663 -38.816545 1.197440 2.041345 0
66988 67.475078 -39.755 1.127 121.5206 -0.617 -0.262340 -83.261660 1.058790 2.778586 0
12324 217.400563 36.431 1.537 75.5246 -0.617 -0.263274 -47.218717 1.099423 1.405638 0
73798 54.852518 -37.266 1.528 130.3186 -0.617 -0.267785 -92.426015 1.089456 2.434169 0
1457 198.279604 -2.284 1.538 105.2325 -0.617 -0.170628 -45.564716 1.163283 1.957372 0
9007 188.347425 34.436 1.205 139.1386 -0.617 -0.131418 -49.067342 1.231100 3.038314 0
93443 351.918164 -20.602 1.094 114.1516 -0.617 -0.076629 -22.561570 1.247521 2.666327 0
75501 316.847932 -41.713 1.307 114.8178 -0.617 -0.099394 -29.469308 1.159230 2.372024 0
93744 25.183299 3.489 1.093 136.2498 -0.617 -0.241276 -87.844973 1.242932 3.184237 0
1737 200.648742 5.120 1.505 130.6690 -0.617 -0.163968 -56.776334 1.080555 2.463885 0
3229 198.039394 -34.286 1.772 147.7507 -0.617 -0.061693 -24.755520 1.025050 2.522451 0
25104 111.571731 29.595 1.557 115.2419 -0.617 -0.245238 -73.033125 1.471430 2.127493 0
26366 185.358779 72.164 1.389 115.4310 -0.617 -0.163334 -48.737470 1.223781 2.291395 0
75930 335.711176 -56.902 1.485 101.5924 -0.617 -0.250017 -64.003416 1.161685 1.932351 0
754 178.103761 15.414 1.692 135.5194 -0.617 -0.219565 -79.426536 1.168774 2.378437 0
3041 211.934634 -26.968 1.958 144.8050 -0.617 -0.209083 -81.895192 1.185137 2.335224 0
92813 321.936833 -3.349 1.307 134.1475 -0.617 -0.132381 -47.307063 1.223296 2.772124 1
10487 220.418896 -5.762 1.290 152.4872 -0.617 -0.102177 -42.582840 1.440047 3.177734 0
1694 192.635873 -35.314 2.027 141.4959 -0.617 -0.061227 -23.325573 1.256832 2.238145 1
105316 3.403772 14.423 1.551 135.0015 -0.617 -0.018172 -6.543497 1.349938 2.497800 1
19758 139.781401 37.157 1.097 104.7000 -0.617 -0.180669 -47.953323 1.039000 2.440835 0
86442 26.127657 2.889 0.926 107.9422 -0.617 -0.191663 -52.767549 1.265050 2.848360 0
7189 218.640036 29.564 1.717 130.6466 -0.617 -0.111952 -38.756839 1.410191 2.272491 0
27324 252.066103 39.162 1.639 102.9699 -0.617 -0.171322 -44.572287 1.092931 1.842008 0
20064 125.975297 2.919 1.146 85.1769 -0.616 -0.352263 -72.988231 1.062475 1.924984 0
17691 227.531677 50.331 2.074 128.5580 -0.616 -0.047195 -16.025783 1.338809 2.008066 1
19160 139.505685 9.585 0.850 78.8101 -0.616 -0.223151 -42.120818 1.109813 2.219911 0
478 173.357797 -15.250 1.880 152.7513 -0.616 -0.116428 -48.622593 1.257172 2.520725 0
76138 322.057840 -18.188 0.862 97.5073 -0.616 -0.067309 -16.402693 1.041710 2.716778 0
33409 254.574195 54.634 1.700 112.5345 -0.616 -0.222951 -64.528543 1.204373 1.969229 0
1228 193.850965 -5.536 1.605 121.4105 -0.616 -0.192027 -60.879247 1.281778 2.199796 0
101612 15.453109 -39.293 1.922 116.6859 -0.616 -0.106404 -32.164621 1.136766 1.901378 0
107239 2.003354 2.176 1.877 121.9726 -0.616 -0.132328 -42.185675 1.008577 2.014185 0
106368 10.200677 -21.326 1.917 160.3895 -0.616 -0.181249 -80.257847 1.314195 2.617222 1
1656 177.664242 17.663 1.512 140.7445 -0.616 -0.232112 -87.864993 1.074278 2.646716 0
65541 72.733362 -32.471 1.206 120.5263 -0.616 -0.132907 -41.768101 1.350813 2.629469 0
99893 40.755791 -15.948 2.009 131.3929 -0.616 -0.072695 -25.339132 1.321267 2.088923 1
2240 159.222096 33.009 1.881 140.0640 -0.616 -0.136922 -51.530620 1.228633 2.310504 0
99263 6.101353 38.090 1.663 134.1813 -0.616 -0.225643 -80.658719 1.215359 2.379697 0
91845 51.281373 -20.244 2.020 184.2479 -0.616 -0.172538 -90.233462 1.077024 2.920370 0
85094 314.872065 -39.587 1.973 149.3803 -0.616 -0.207001 -84.163670 1.110418 2.398309 0
57143 70.055657 -60.967 1.137 101.8135 -0.616 -0.099448 -25.524837 1.027330 2.313853 0
4158 141.748354 -10.680 1.713 91.5863 -0.616 -0.209156 -47.278895 1.109795 1.595234 0
838 196.015697 -4.857 1.715 95.4214 -0.616 -0.268253 -63.696975 1.045640 1.660936 0
1097 157.518247 25.206 2.006 143.2905 -0.616 -0.119841 -46.351808 1.364197 2.279580 0
78123 18.674714 39.905 0.974 99.1075 -0.616 -0.253062 -62.885993 1.172557 2.517720 0
32851 201.059415 74.900 0.874 114.7222 -0.616 -0.178268 -52.801867 1.303053 3.163127 0
40537 110.029627 77.224 1.380 149.1059 -0.616 -0.130797 -53.062965 1.293370 2.972704 0
94562 354.058426 -22.223 1.104 130.4204 -0.616 -0.125728 -43.435629 1.229452 3.026394 0
97692 342.895394 1.691 1.124 166.2504 -0.616 -0.176161 -81.437442 1.028213 3.809695 0
65818 320.296464 -66.300 1.015 105.8003 -0.616 -0.103134 -27.719494 1.207238 2.607805 0
19266 168.402930 62.402 1.775 149.5939 -0.616 -0.180539 -73.530531 1.208531 2.551941 0
29061 222.059108 75.999 2.070 132.9525 -0.616 -0.123935 -43.815823 1.338268 2.079078 0
691 187.362122 1.457 1.720 125.0160 -0.616 -0.210707 -69.189194 1.045413 2.172817 0
15363 129.430455 -5.001 1.269 131.9221 -0.616 -0.106819 -37.413671 1.201579 2.780735 0
11776 128.486132 21.127 1.735 117.5304 -0.616 -0.198133 -60.413909 1.015713 2.031688 0
4147 163.314634 -14.245 1.222 126.7986 -0.616 -0.092232 -30.804810 1.045454 2.741077 0
1212 195.770061 14.138 1.613 122.1796 -0.616 -0.174047 -55.598602 1.009193 2.207161 0
68960 294.408433 -54.301 2.014 156.4702 -0.616 -0.130976 -56.300336 1.171088 2.483765 0
16433 235.493521 23.665 1.648 139.8030 -0.616 -0.065547 -24.613626 1.194709 2.492319 0
83934 51.781384 -17.045 1.549 128.3635 -0.616 -0.108875 -36.902819 1.104342 2.377660 1
63886 76.531702 -18.766 1.300 99.1176 -0.616 -0.165739 -41.191333 1.287599 2.055013 0
1235 192.143770 -8.633 1.577 126.6608 -0.616 -0.251080 -83.749721 1.132042 2.319752 0
4783 221.753182 1.245 1.786 126.3793 -0.616 -0.065955 -21.941258 1.180786 2.147994 0
28953 109.834533 34.644 1.085 118.6372 -0.616 -0.235857 -72.729992 1.060437 2.787719 0
24883 244.581330 46.188 1.739 108.7125 -0.616 -0.259127 -71.952726 1.009520 1.877002 0
101291 341.474241 -26.642 1.644 156.6416 -0.616 -0.233866 -100.659835 1.242864 2.797318 0
47559 89.081811 -20.749 1.809 103.1146 -0.616 -0.274013 -71.409530 1.426545 1.739715 0
